filepath,masks,objects
batch_02_vt/1922.jpg,batch_02_vt_masks/1922.png,"[0, 9]"
batch_02_vt/1923.jpg,batch_02_vt_masks/1923.png,"[0, 7, 9]"
batch_02_vt/1924.jpg,batch_02_vt_masks/1924.png,"[0, 3, 7, 9]"
batch_02_vt/1925.jpg,batch_02_vt_masks/1925.png,"[0, 9]"
batch_02_vt/1926.jpg,batch_02_vt_masks/1926.png,"[0, 9]"
batch_02_vt/1927.jpg,batch_02_vt_masks/1927.png,"[0, 9]"
batch_02_vt/1929.jpg,batch_02_vt_masks/1929.png,"[0, 3, 9]"
batch_02_vt/1930.jpg,batch_02_vt_masks/1930.png,"[0, 3, 9]"
batch_02_vt/1931.jpg,batch_02_vt_masks/1931.png,"[0, 2, 5, 7, 8, 9]"
batch_02_vt/1932.jpg,batch_02_vt_masks/1932.png,"[0, 3, 7, 9, 11]"
batch_02_vt/1933.jpg,batch_02_vt_masks/1933.png,"[0, 7]"
batch_02_vt/1934.jpg,batch_02_vt_masks/1934.png,"[0, 9]"
batch_02_vt/1935.jpg,batch_02_vt_masks/1935.png,"[0, 3, 9]"
batch_02_vt/1936.jpg,batch_02_vt_masks/1936.png,"[0, 2, 3, 9]"
batch_02_vt/1937.jpg,batch_02_vt_masks/1937.png,"[0, 7, 9]"
batch_02_vt/1939.jpg,batch_02_vt_masks/1939.png,"[0, 3, 7, 9]"
batch_02_vt/1940.jpg,batch_02_vt_masks/1940.png,"[0, 2, 3, 4, 7, 9]"
batch_02_vt/1941.jpg,batch_02_vt_masks/1941.png,"[0, 9]"
batch_02_vt/1942.jpg,batch_02_vt_masks/1942.png,"[0, 2, 3, 4, 9]"
batch_02_vt/1943.jpg,batch_02_vt_masks/1943.png,"[0, 2, 8, 9]"
batch_02_vt/1944.jpg,batch_02_vt_masks/1944.png,"[0, 7, 9]"
batch_02_vt/1945.jpg,batch_02_vt_masks/1945.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/1946.jpg,batch_02_vt_masks/1946.png,"[0, 9]"
batch_02_vt/1947.jpg,batch_02_vt_masks/1947.png,"[0, 2, 7, 9]"
batch_02_vt/1948.jpg,batch_02_vt_masks/1948.png,"[0, 9]"
batch_02_vt/1950.jpg,batch_02_vt_masks/1950.png,"[0, 2, 9]"
batch_02_vt/1951.jpg,batch_02_vt_masks/1951.png,"[0, 9]"
batch_02_vt/1952.jpg,batch_02_vt_masks/1952.png,"[0, 1, 2, 3, 5, 7, 9, 11]"
batch_02_vt/1953.jpg,batch_02_vt_masks/1953.png,"[0, 3, 4, 9]"
batch_02_vt/1954.jpg,batch_02_vt_masks/1954.png,"[0, 2, 3, 4, 5, 7, 9]"
batch_02_vt/1955.jpg,batch_02_vt_masks/1955.png,"[0, 1, 2, 3, 9, 11]"
batch_02_vt/1956.jpg,batch_02_vt_masks/1956.png,"[0, 1, 2, 3, 5, 7, 8, 9]"
batch_02_vt/1958.jpg,batch_02_vt_masks/1958.png,"[0, 2, 6, 7, 8, 9]"
batch_02_vt/1959.jpg,batch_02_vt_masks/1959.png,"[0, 2, 3, 5, 7, 8, 9]"
batch_02_vt/1961.jpg,batch_02_vt_masks/1961.png,"[0, 3, 8, 9]"
batch_02_vt/1962.jpg,batch_02_vt_masks/1962.png,"[0, 9]"
batch_02_vt/1963.jpg,batch_02_vt_masks/1963.png,"[0, 2, 7, 9]"
batch_02_vt/1964.jpg,batch_02_vt_masks/1964.png,"[0, 2, 9, 11]"
batch_02_vt/1965.jpg,batch_02_vt_masks/1965.png,"[0, 4, 9]"
batch_02_vt/1966.jpg,batch_02_vt_masks/1966.png,"[0, 2, 3, 9]"
batch_02_vt/1968.jpg,batch_02_vt_masks/1968.png,"[0, 3, 4, 9]"
batch_02_vt/1969.jpg,batch_02_vt_masks/1969.png,"[0, 3, 4, 7, 9]"
batch_02_vt/1970.jpg,batch_02_vt_masks/1970.png,"[0, 1, 2, 3, 7, 8, 9]"
batch_02_vt/1971.jpg,batch_02_vt_masks/1971.png,"[0, 3, 6, 7, 8]"
batch_02_vt/1972.jpg,batch_02_vt_masks/1972.png,"[0, 2, 3]"
batch_02_vt/1973.jpg,batch_02_vt_masks/1973.png,"[0, 2, 3, 9]"
batch_02_vt/1976.jpg,batch_02_vt_masks/1976.png,"[0, 2, 3, 4, 7, 8, 9]"
batch_02_vt/1977.jpg,batch_02_vt_masks/1977.png,"[0, 2, 3, 4, 7, 9]"
batch_02_vt/1978.jpg,batch_02_vt_masks/1978.png,"[0, 2, 3]"
batch_02_vt/1979.jpg,batch_02_vt_masks/1979.png,"[0, 1, 2, 3, 4, 6, 7, 8, 9]"
batch_02_vt/1981.jpg,batch_02_vt_masks/1981.png,"[0, 2, 3, 7, 9]"
batch_02_vt/1983.jpg,batch_02_vt_masks/1983.png,"[0, 2, 3, 5, 7, 9]"
batch_02_vt/1984.jpg,batch_02_vt_masks/1984.png,"[0, 2, 3, 4, 7, 8, 9]"
batch_02_vt/1985.jpg,batch_02_vt_masks/1985.png,"[0, 3]"
batch_02_vt/1986.jpg,batch_02_vt_masks/1986.png,"[0, 2, 3]"
batch_02_vt/1987.jpg,batch_02_vt_masks/1987.png,"[0, 2, 3, 9]"
batch_02_vt/1988.jpg,batch_02_vt_masks/1988.png,"[0, 3, 4, 9]"
batch_02_vt/1989.jpg,batch_02_vt_masks/1989.png,"[0, 3, 7, 9]"
batch_02_vt/1991.jpg,batch_02_vt_masks/1991.png,"[0, 3, 4, 9]"
batch_02_vt/1992.jpg,batch_02_vt_masks/1992.png,"[0, 1, 2, 3, 5, 6, 7, 9]"
batch_02_vt/1993.jpg,batch_02_vt_masks/1993.png,"[0, 3, 9]"
batch_02_vt/1994.jpg,batch_02_vt_masks/1994.png,"[0, 2, 3, 6, 7, 9]"
batch_02_vt/1996.jpg,batch_02_vt_masks/1996.png,"[0, 3]"
batch_02_vt/1997.jpg,batch_02_vt_masks/1997.png,"[0, 3]"
batch_02_vt/1998.jpg,batch_02_vt_masks/1998.png,"[0, 3]"
batch_02_vt/1999.jpg,batch_02_vt_masks/1999.png,"[0, 1, 2, 3, 8, 9]"
batch_02_vt/2000.jpg,batch_02_vt_masks/2000.png,"[0, 3]"
batch_02_vt/2001.jpg,batch_02_vt_masks/2001.png,"[0, 3, 8, 9]"
batch_02_vt/2002.jpg,batch_02_vt_masks/2002.png,"[0, 3]"
batch_02_vt/2004.jpg,batch_02_vt_masks/2004.png,"[0, 2, 3, 5, 7, 9]"
batch_02_vt/2005.jpg,batch_02_vt_masks/2005.png,"[0, 2, 3]"
batch_03/0002.jpg,batch_03_masks/0002.png,"[0, 2]"
batch_03/0004.jpg,batch_03_masks/0004.png,"[0, 5]"
batch_03/0005.jpg,batch_03_masks/0005.png,"[0, 9]"
batch_03/0007.jpg,batch_03_masks/0007.png,"[0, 2, 3]"
batch_03/0008.jpg,batch_03_masks/0008.png,"[0, 9]"
batch_03/0009.jpg,batch_03_masks/0009.png,"[0, 3, 6, 7]"
batch_03/0011.jpg,batch_03_masks/0011.png,"[0, 9]"
batch_03/0012.jpg,batch_03_masks/0012.png,"[0, 2, 3, 4, 7, 8, 9]"
batch_03/0013.jpg,batch_03_masks/0013.png,"[0, 7]"
batch_03/0014.jpg,batch_03_masks/0014.png,"[0, 2, 7, 9]"
batch_03/0015.jpg,batch_03_masks/0015.png,"[0, 3, 7, 9]"
batch_03/0016.jpg,batch_03_masks/0016.png,"[0, 2, 3, 6, 7, 9]"
batch_03/0017.jpg,batch_03_masks/0017.png,"[0, 3, 9]"
batch_03/0018.jpg,batch_03_masks/0018.png,"[0, 3]"
batch_03/0019.jpg,batch_03_masks/0019.png,"[0, 2, 3, 9]"
batch_03/0020.jpg,batch_03_masks/0020.png,"[0, 9]"
batch_03/0021.jpg,batch_03_masks/0021.png,"[0, 2, 3, 7, 8, 9]"
batch_03/0022.jpg,batch_03_masks/0022.png,"[0, 9]"
batch_03/0023.jpg,batch_03_masks/0023.png,"[0, 2, 3, 5, 7, 8, 9]"
batch_03/0024.jpg,batch_03_masks/0024.png,"[0, 4]"
batch_03/0025.jpg,batch_03_masks/0025.png,"[0, 2, 3, 9]"
batch_03/0026.jpg,batch_03_masks/0026.png,"[0, 2, 6, 7, 9]"
batch_03/0027.jpg,batch_03_masks/0027.png,"[0, 5, 7]"
batch_03/0028.jpg,batch_03_masks/0028.png,"[0, 2]"
batch_03/0030.jpg,batch_03_masks/0030.png,"[0, 9]"
batch_03/0031.jpg,batch_03_masks/0031.png,"[0, 4]"
batch_03/0032.jpg,batch_03_masks/0032.png,"[0, 3]"
batch_03/0033.jpg,batch_03_masks/0033.png,"[0, 9]"
batch_03/0034.jpg,batch_03_masks/0034.png,"[0, 2]"
batch_03/0037.jpg,batch_03_masks/0037.png,"[0, 2]"
batch_03/0038.jpg,batch_03_masks/0038.png,"[0, 11]"
batch_03/0039.jpg,batch_03_masks/0039.png,"[0, 9]"
batch_03/0041.jpg,batch_03_masks/0041.png,"[0, 7, 8]"
batch_03/0042.jpg,batch_03_masks/0042.png,"[0, 2, 7, 9, 11]"
batch_03/0043.jpg,batch_03_masks/0043.png,"[0, 2, 6, 7]"
batch_03/0044.jpg,batch_03_masks/0044.png,"[0, 11]"
batch_03/0045.jpg,batch_03_masks/0045.png,"[0, 2, 6, 9]"
batch_03/0047.jpg,batch_03_masks/0047.png,"[0, 3, 9]"
batch_03/0048.jpg,batch_03_masks/0048.png,"[0, 2, 4, 10]"
batch_03/0049.jpg,batch_03_masks/0049.png,"[0, 9]"
batch_03/0051.jpg,batch_03_masks/0051.png,"[0, 5]"
batch_03/0052.jpg,batch_03_masks/0052.png,"[0, 5]"
batch_03/0053.jpg,batch_03_masks/0053.png,"[0, 7]"
batch_03/0054.jpg,batch_03_masks/0054.png,"[0, 8, 11]"
batch_03/0055.jpg,batch_03_masks/0055.png,"[0, 2, 5, 7, 9]"
batch_03/0056.jpg,batch_03_masks/0056.png,"[0, 7]"
batch_03/0058.jpg,batch_03_masks/0058.png,"[0, 7, 8, 9]"
batch_03/0060.jpg,batch_03_masks/0060.png,"[0, 5]"
batch_03/0061.jpg,batch_03_masks/0061.png,"[0, 1, 2, 3, 5, 7]"
batch_03/0062.jpg,batch_03_masks/0062.png,"[0, 7]"
batch_03/0064.jpg,batch_03_masks/0064.png,"[0, 1, 3, 4, 5, 7, 8, 9]"
batch_03/0065.jpg,batch_03_masks/0065.png,"[0, 2]"
batch_03/0067.jpg,batch_03_masks/0067.png,"[0, 3, 9]"
batch_03/0068.jpg,batch_03_masks/0068.png,"[0, 3, 4, 7]"
batch_03/0069.jpg,batch_03_masks/0069.png,"[0, 2]"
batch_03/0071.jpg,batch_03_masks/0071.png,"[0, 1, 2, 3, 7]"
batch_03/0073.jpg,batch_03_masks/0073.png,"[0, 2, 3]"
batch_03/0074.jpg,batch_03_masks/0074.png,"[0, 9]"
batch_03/0076.jpg,batch_03_masks/0076.png,"[0, 2, 9]"
batch_03/0077.jpg,batch_03_masks/0077.png,"[0, 7]"
batch_03/0078.jpg,batch_03_masks/0078.png,"[0, 2]"
batch_03/0080.jpg,batch_03_masks/0080.png,"[0, 9]"
batch_03/0083.jpg,batch_03_masks/0083.png,"[0, 9]"
batch_03/0084.jpg,batch_03_masks/0084.png,"[0, 3]"
batch_03/0085.jpg,batch_03_masks/0085.png,"[0, 2, 3]"
batch_03/0086.jpg,batch_03_masks/0086.png,"[0, 4]"
batch_03/0087.jpg,batch_03_masks/0087.png,"[0, 2, 5]"
batch_03/0089.jpg,batch_03_masks/0089.png,"[0, 4]"
batch_03/0090.jpg,batch_03_masks/0090.png,"[0, 2]"
batch_03/0091.jpg,batch_03_masks/0091.png,"[0, 3]"
batch_03/0095.jpg,batch_03_masks/0095.png,"[0, 11]"
batch_03/0096.jpg,batch_03_masks/0096.png,"[0, 6]"
batch_03/0097.jpg,batch_03_masks/0097.png,"[0, 11]"
batch_03/0100.jpg,batch_03_masks/0100.png,"[0, 9]"
batch_03/0102.jpg,batch_03_masks/0102.png,"[0, 7]"
batch_03/0103.jpg,batch_03_masks/0103.png,"[0, 2]"
batch_03/0105.jpg,batch_03_masks/0105.png,"[0, 5, 9]"
batch_03/0107.jpg,batch_03_masks/0107.png,"[0, 2, 3, 7]"
batch_03/0109.jpg,batch_03_masks/0109.png,"[0, 3, 7]"
batch_03/0110.jpg,batch_03_masks/0110.png,"[0, 9]"
batch_03/0111.jpg,batch_03_masks/0111.png,"[0, 2, 3, 7, 8, 9]"
batch_03/0112.jpg,batch_03_masks/0112.png,"[0, 2, 3, 4, 8, 9]"
batch_03/0114.jpg,batch_03_masks/0114.png,"[0, 7]"
batch_03/0116.jpg,batch_03_masks/0116.png,"[0, 2, 3, 4, 7, 9]"
batch_03/0117.jpg,batch_03_masks/0117.png,"[0, 8]"
batch_03/0118.jpg,batch_03_masks/0118.png,"[0, 2]"
batch_03/0121.jpg,batch_03_masks/0121.png,"[0, 2, 5, 6, 9]"
batch_03/0123.jpg,batch_03_masks/0123.png,"[0, 7]"
batch_03/0124.jpg,batch_03_masks/0124.png,"[0, 7, 9]"
batch_03/0127.jpg,batch_03_masks/0127.png,"[0, 2]"
batch_03/0129.jpg,batch_03_masks/0129.png,"[0, 7, 9]"
batch_03/0130.jpg,batch_03_masks/0130.png,"[0, 9]"
batch_03/0131.jpg,batch_03_masks/0131.png,"[0, 3, 7]"
batch_03/0133.jpg,batch_03_masks/0133.png,"[0, 7]"
batch_03/0134.jpg,batch_03_masks/0134.png,"[0, 2]"
batch_03/0137.jpg,batch_03_masks/0137.png,"[0, 2]"
batch_03/0138.jpg,batch_03_masks/0138.png,"[0, 2, 5, 9]"
batch_03/0139.jpg,batch_03_masks/0139.png,"[0, 7, 9]"
batch_03/0141.jpg,batch_03_masks/0141.png,"[0, 9]"
batch_03/0142.jpg,batch_03_masks/0142.png,"[0, 2, 7, 9]"
batch_03/0143.jpg,batch_03_masks/0143.png,"[0, 2, 3, 9]"
batch_03/0145.jpg,batch_03_masks/0145.png,"[0, 5]"
batch_03/0146.jpg,batch_03_masks/0146.png,"[0, 5]"
batch_03/0147.jpg,batch_03_masks/0147.png,"[0, 3, 4, 9]"
batch_03/0148.jpg,batch_03_masks/0148.png,"[0, 7, 9]"
batch_03/0149.jpg,batch_03_masks/0149.png,"[0, 3, 9]"
batch_03/0150.jpg,batch_03_masks/0150.png,"[0, 2, 9]"
batch_03/0151.jpg,batch_03_masks/0151.png,"[0, 3]"
batch_03/0152.jpg,batch_03_masks/0152.png,"[0, 3]"
batch_03/0153.jpg,batch_03_masks/0153.png,"[0, 7]"
batch_03/0154.jpg,batch_03_masks/0154.png,"[0, 2, 3, 7]"
batch_03/0155.jpg,batch_03_masks/0155.png,"[0, 9]"
batch_03/0157.jpg,batch_03_masks/0157.png,"[0, 3]"
batch_03/0158.jpg,batch_03_masks/0158.png,"[0, 2, 9]"
batch_03/0159.jpg,batch_03_masks/0159.png,"[0, 2, 4]"
batch_03/0160.jpg,batch_03_masks/0160.png,"[0, 3, 9]"
batch_03/0162.jpg,batch_03_masks/0162.png,"[0, 4]"
batch_03/0163.jpg,batch_03_masks/0163.png,"[0, 4, 7]"
batch_03/0164.jpg,batch_03_masks/0164.png,"[0, 3, 9]"
batch_03/0165.jpg,batch_03_masks/0165.png,"[0, 2, 3, 4, 9]"
batch_03/0166.jpg,batch_03_masks/0166.png,"[0, 2, 3, 7, 9]"
batch_03/0167.jpg,batch_03_masks/0167.png,"[0, 2]"
batch_03/0168.jpg,batch_03_masks/0168.png,"[0, 2, 8, 9]"
batch_03/0169.jpg,batch_03_masks/0169.png,"[0, 2, 3, 7]"
batch_03/0170.jpg,batch_03_masks/0170.png,"[0, 3, 4, 7]"
batch_03/0171.jpg,batch_03_masks/0171.png,"[0, 7, 9]"
batch_03/0172.jpg,batch_03_masks/0172.png,"[0, 3, 9]"
batch_03/0174.jpg,batch_03_masks/0174.png,"[0, 11]"
batch_03/0177.jpg,batch_03_masks/0177.png,"[0, 2, 8]"
batch_03/0178.jpg,batch_03_masks/0178.png,"[0, 3]"
batch_03/0179.jpg,batch_03_masks/0179.png,"[0, 11]"
batch_03/0180.jpg,batch_03_masks/0180.png,"[0, 2, 8, 9, 11]"
batch_03/0181.jpg,batch_03_masks/0181.png,"[0, 5]"
batch_03/0182.jpg,batch_03_masks/0182.png,"[0, 2, 3]"
batch_03/0184.jpg,batch_03_masks/0184.png,"[0, 2]"
batch_03/0186.jpg,batch_03_masks/0186.png,"[0, 2, 3, 9]"
batch_03/0188.jpg,batch_03_masks/0188.png,"[0, 4]"
batch_03/0189.jpg,batch_03_masks/0189.png,"[0, 3]"
batch_03/0190.jpg,batch_03_masks/0190.png,"[0, 9]"
batch_03/0191.jpg,batch_03_masks/0191.png,"[0, 2]"
batch_03/0192.jpg,batch_03_masks/0192.png,"[0, 2]"
batch_03/0193.jpg,batch_03_masks/0193.png,"[0, 4]"
batch_03/0195.jpg,batch_03_masks/0195.png,"[0, 3, 8, 9]"
batch_03/0196.jpg,batch_03_masks/0196.png,"[0, 4, 7]"
batch_03/0197.jpg,batch_03_masks/0197.png,"[0, 2, 9]"
batch_03/0198.jpg,batch_03_masks/0198.png,"[0, 2, 7, 8, 9]"
batch_03/0199.jpg,batch_03_masks/0199.png,"[0, 2]"
batch_03/0201.jpg,batch_03_masks/0201.png,"[0, 4]"
batch_03/0202.jpg,batch_03_masks/0202.png,"[0, 5]"
batch_03/0203.jpg,batch_03_masks/0203.png,"[0, 2]"
batch_03/0205.jpg,batch_03_masks/0205.png,"[0, 7]"
batch_03/0206.jpg,batch_03_masks/0206.png,"[0, 2, 7]"
batch_03/0207.jpg,batch_03_masks/0207.png,"[0, 2]"
batch_03/0208.jpg,batch_03_masks/0208.png,"[0, 4]"
batch_03/0209.jpg,batch_03_masks/0209.png,"[0, 2]"
batch_03/0210.jpg,batch_03_masks/0210.png,"[0, 3, 6]"
batch_03/0211.jpg,batch_03_masks/0211.png,"[0, 7]"
batch_03/0213.jpg,batch_03_masks/0213.png,"[0, 3, 9]"
batch_03/0214.jpg,batch_03_masks/0214.png,"[0, 1, 2, 3, 4, 5, 7, 9]"
batch_03/0215.jpg,batch_03_masks/0215.png,"[0, 2]"
batch_03/0217.jpg,batch_03_masks/0217.png,"[0, 3, 4, 7]"
batch_03/0218.jpg,batch_03_masks/0218.png,"[0, 5]"
batch_03/0220.jpg,batch_03_masks/0220.png,"[0, 6]"
batch_03/0221.jpg,batch_03_masks/0221.png,"[0, 2]"
batch_03/0222.jpg,batch_03_masks/0222.png,"[0, 3, 7]"
batch_03/0223.jpg,batch_03_masks/0223.png,"[0, 3]"
batch_03/0224.jpg,batch_03_masks/0224.png,"[0, 4, 11]"
batch_03/0225.jpg,batch_03_masks/0225.png,"[0, 2]"
batch_03/0226.jpg,batch_03_masks/0226.png,"[0, 2, 3, 4, 8, 9, 11]"
batch_03/0227.jpg,batch_03_masks/0227.png,"[0, 3]"
batch_03/0228.jpg,batch_03_masks/0228.png,"[0, 2]"
batch_03/0229.jpg,batch_03_masks/0229.png,"[0, 2, 9]"
batch_03/0231.jpg,batch_03_masks/0231.png,"[0, 4]"
batch_03/0236.jpg,batch_03_masks/0236.png,"[0, 2]"
batch_03/0238.jpg,batch_03_masks/0238.png,"[0, 2]"
batch_03/0239.jpg,batch_03_masks/0239.png,"[0, 2, 4, 7, 9]"
batch_03/0240.jpg,batch_03_masks/0240.png,"[0, 2, 3, 7, 9, 11]"
batch_03/0241.jpg,batch_03_masks/0241.png,"[0, 2]"
batch_03/0242.jpg,batch_03_masks/0242.png,"[0, 7]"
batch_03/0243.jpg,batch_03_masks/0243.png,"[0, 5]"
batch_03/0244.jpg,batch_03_masks/0244.png,"[0, 2, 3]"
batch_03/0247.jpg,batch_03_masks/0247.png,"[0, 3]"
batch_03/0248.jpg,batch_03_masks/0248.png,"[0, 7]"
batch_03/0249.jpg,batch_03_masks/0249.png,"[0, 4]"
batch_03/0251.jpg,batch_03_masks/0251.png,"[0, 2, 3]"
batch_03/0253.jpg,batch_03_masks/0253.png,"[0, 9]"
batch_03/0254.jpg,batch_03_masks/0254.png,"[0, 9]"
batch_03/0255.jpg,batch_03_masks/0255.png,"[0, 2]"
batch_03/0257.jpg,batch_03_masks/0257.png,"[0, 2]"
batch_03/0258.jpg,batch_03_masks/0258.png,"[0, 4]"
batch_03/0260.jpg,batch_03_masks/0260.png,"[0, 2, 3, 11]"
batch_03/0261.jpg,batch_03_masks/0261.png,"[0, 7]"
batch_03/0262.jpg,batch_03_masks/0262.png,"[0, 7]"
batch_03/0264.jpg,batch_03_masks/0264.png,"[0, 5]"
batch_03/0265.jpg,batch_03_masks/0265.png,"[0, 2]"
batch_03/0266.jpg,batch_03_masks/0266.png,"[0, 6]"
batch_03/0267.jpg,batch_03_masks/0267.png,"[0, 8]"
batch_03/0268.jpg,batch_03_masks/0268.png,"[0, 2, 9]"
batch_03/0269.jpg,batch_03_masks/0269.png,"[0, 5]"
batch_03/0270.jpg,batch_03_masks/0270.png,"[0, 2]"
batch_03/0271.jpg,batch_03_masks/0271.png,"[0, 2, 7]"
batch_03/0273.jpg,batch_03_masks/0273.png,"[0, 2]"
batch_03/0274.jpg,batch_03_masks/0274.png,"[0, 7]"
batch_03/0275.jpg,batch_03_masks/0275.png,"[0, 9]"
batch_03/0276.jpg,batch_03_masks/0276.png,"[0, 2]"
batch_03/0277.jpg,batch_03_masks/0277.png,"[0, 2, 3]"
batch_03/0278.jpg,batch_03_masks/0278.png,"[0, 2]"
batch_03/0279.jpg,batch_03_masks/0279.png,"[0, 9]"
batch_03/0280.jpg,batch_03_masks/0280.png,"[0, 2, 4]"
batch_03/0281.jpg,batch_03_masks/0281.png,"[0, 7]"
batch_03/0282.jpg,batch_03_masks/0282.png,"[0, 7]"
batch_03/0283.jpg,batch_03_masks/0283.png,"[0, 2]"
batch_03/0284.jpg,batch_03_masks/0284.png,"[0, 2]"
batch_03/0285.jpg,batch_03_masks/0285.png,"[0, 9]"
batch_03/0286.jpg,batch_03_masks/0286.png,"[0, 2, 9]"
batch_03/0287.jpg,batch_03_masks/0287.png,"[0, 2]"
batch_03/0288.jpg,batch_03_masks/0288.png,"[0, 2]"
batch_03/0289.jpg,batch_03_masks/0289.png,"[0, 4]"
batch_03/0290.jpg,batch_03_masks/0290.png,"[0, 7]"
batch_03/0291.jpg,batch_03_masks/0291.png,"[0, 2]"
batch_03/0292.jpg,batch_03_masks/0292.png,"[0, 2, 9]"
batch_03/0293.jpg,batch_03_masks/0293.png,"[0, 2, 3, 7]"
batch_03/0294.jpg,batch_03_masks/0294.png,"[0, 7]"
batch_03/0295.jpg,batch_03_masks/0295.png,"[0, 7]"
batch_03/0296.jpg,batch_03_masks/0296.png,"[0, 2, 3]"
batch_03/0297.jpg,batch_03_masks/0297.png,"[0, 3, 4, 7]"
batch_03/0298.jpg,batch_03_masks/0298.png,"[0, 3, 5, 7]"
batch_03/0299.jpg,batch_03_masks/0299.png,"[0, 7]"
batch_03/0301.jpg,batch_03_masks/0301.png,"[0, 3, 4, 7]"
batch_03/0303.jpg,batch_03_masks/0303.png,"[0, 2]"
batch_03/0304.jpg,batch_03_masks/0304.png,"[0, 2, 3, 9]"
batch_03/0305.jpg,batch_03_masks/0305.png,"[0, 2, 7]"
batch_03/0306.jpg,batch_03_masks/0306.png,"[0, 2, 3, 7]"
batch_03/0307.jpg,batch_03_masks/0307.png,"[0, 3]"
batch_03/0310.jpg,batch_03_masks/0310.png,"[0, 1, 9]"
batch_03/0311.jpg,batch_03_masks/0311.png,"[0, 3, 7, 9]"
batch_03/0312.jpg,batch_03_masks/0312.png,"[0, 3, 4, 7, 9]"
batch_03/0313.jpg,batch_03_masks/0313.png,"[0, 11]"
batch_03/0314.jpg,batch_03_masks/0314.png,"[0, 3, 9, 11]"
batch_03/0315.jpg,batch_03_masks/0315.png,"[0, 1, 3, 11]"
batch_03/0316.jpg,batch_03_masks/0316.png,"[0, 1, 5, 9]"
batch_03/0318.jpg,batch_03_masks/0318.png,"[0, 9]"
batch_03/0320.jpg,batch_03_masks/0320.png,"[0, 2]"
batch_03/0321.jpg,batch_03_masks/0321.png,"[0, 3]"
batch_03/0322.jpg,batch_03_masks/0322.png,"[0, 2, 7]"
batch_03/0323.jpg,batch_03_masks/0323.png,"[0, 9]"
batch_03/0324.jpg,batch_03_masks/0324.png,"[0, 4]"
batch_03/0328.jpg,batch_03_masks/0328.png,"[0, 7]"
batch_03/0329.jpg,batch_03_masks/0329.png,"[0, 7]"
batch_03/0330.jpg,batch_03_masks/0330.png,"[0, 2]"
batch_03/0331.jpg,batch_03_masks/0331.png,"[0, 2]"
batch_03/0332.jpg,batch_03_masks/0332.png,"[0, 3, 9]"
batch_03/0333.jpg,batch_03_masks/0333.png,"[0, 4]"
batch_03/0334.jpg,batch_03_masks/0334.png,"[0, 2, 3, 7, 9]"
batch_03/0335.jpg,batch_03_masks/0335.png,"[0, 2]"
batch_03/0336.jpg,batch_03_masks/0336.png,"[0, 9]"
batch_03/0337.jpg,batch_03_masks/0337.png,"[0, 5]"
batch_03/0338.jpg,batch_03_masks/0338.png,"[0, 2, 3]"
batch_03/0340.jpg,batch_03_masks/0340.png,"[0, 4]"
batch_03/0341.jpg,batch_03_masks/0341.png,"[0, 2]"
batch_03/0342.jpg,batch_03_masks/0342.png,"[0, 7]"
batch_03/0343.jpg,batch_03_masks/0343.png,"[0, 2, 3]"
batch_03/0344.jpg,batch_03_masks/0344.png,"[0, 2]"
batch_03/0345.jpg,batch_03_masks/0345.png,"[0, 5, 7, 9]"
batch_03/0347.jpg,batch_03_masks/0347.png,"[0, 3]"
batch_03/0348.jpg,batch_03_masks/0348.png,"[0, 2]"
batch_03/0350.jpg,batch_03_masks/0350.png,"[0, 2, 4]"
batch_03/0351.jpg,batch_03_masks/0351.png,"[0, 7]"
batch_03/0354.jpg,batch_03_masks/0354.png,"[0, 2]"
batch_03/0355.jpg,batch_03_masks/0355.png,"[0, 5]"
batch_03/0356.jpg,batch_03_masks/0356.png,"[0, 2]"
batch_03/0357.jpg,batch_03_masks/0357.png,"[0, 7]"
batch_03/0358.jpg,batch_03_masks/0358.png,"[0, 4]"
batch_03/0359.jpg,batch_03_masks/0359.png,"[0, 7]"
batch_03/0360.jpg,batch_03_masks/0360.png,"[0, 9]"
batch_03/0361.jpg,batch_03_masks/0361.png,"[0, 2]"
batch_03/0362.jpg,batch_03_masks/0362.png,"[0, 2]"
batch_03/0363.jpg,batch_03_masks/0363.png,"[0, 3]"
batch_03/0364.jpg,batch_03_masks/0364.png,"[0, 5]"
batch_03/0365.jpg,batch_03_masks/0365.png,"[0, 3, 4]"
batch_03/0366.jpg,batch_03_masks/0366.png,"[0, 5]"
batch_03/0367.jpg,batch_03_masks/0367.png,"[0, 2, 3]"
batch_03/0368.jpg,batch_03_masks/0368.png,"[0, 4, 5]"
batch_03/0369.jpg,batch_03_masks/0369.png,"[0, 2]"
batch_03/0370.jpg,batch_03_masks/0370.png,"[0, 7]"
batch_03/0371.jpg,batch_03_masks/0371.png,"[0, 9]"
batch_03/0373.jpg,batch_03_masks/0373.png,"[0, 2]"
batch_03/0375.jpg,batch_03_masks/0375.png,"[0, 5]"
batch_03/0376.jpg,batch_03_masks/0376.png,"[0, 4]"
batch_03/0377.jpg,batch_03_masks/0377.png,"[0, 2, 5]"
batch_03/0378.jpg,batch_03_masks/0378.png,"[0, 9]"
batch_03/0379.jpg,batch_03_masks/0379.png,"[0, 9]"
batch_03/0380.jpg,batch_03_masks/0380.png,"[0, 9]"
batch_03/0381.jpg,batch_03_masks/0381.png,"[0, 1, 2]"
batch_03/0384.jpg,batch_03_masks/0384.png,"[0, 1, 7, 9, 11]"
